full_name,name,parent-location,GEOID,eviction-rate,poverty-rate,rent-burden,pct-renter-occupied,Program1Slope,Program2Slope,Program3Slope,5YearTrend,5YearTrendNum
Sandusky County-Ohio,Sandusky County,Ohio,39143,2.66,10.98,28.5,25.83,0.25,0.286,0.211,up,1
Scioto County-Ohio,Scioto County,Ohio,39145,2.81,19.5,32.6,31.5,0.25,0.286,0.211,down,-1
Seneca County-Ohio,Seneca County,Ohio,39147,3.02,12.9,26.4,28.69,0.25,0.286,0.211,up,1
Shelby County-Ohio,Shelby County,Ohio,39149,3.81,7.3,23.8,29.13,0.25,0.267,0.211,up,1
Stark County-Ohio,Stark County,Ohio,39151,3.68,10.78,28.4,31.1,0.25,0.286,0.211,down,-1
Summit County-Ohio,Summit County,Ohio,39153,4.13,10.65,30,33.72,0.25,0.286,0.211,down,-1
Trumbull County-Ohio,Trumbull County,Ohio,39155,3.51,13.21,29.5,29.13,0.25,0.286,0.211,down,-1
Tuscarawas County-Ohio,Tuscarawas County,Ohio,39157,1.64,10.74,28,29.67,0.25,0.286,0.211,down,-1
Union County-Ohio,Union County,Ohio,39159,1.62,6.36,27,22.54,0.25,0.286,0.211,down,-1
Van Wert County-Ohio,Van Wert County,Ohio,39161,2.62,9.11,26.4,24.32,0.25,0.286,0.211,up,1
Vinton County-Ohio,Vinton County,Ohio,39163,1.58,16.72,32,22.92,0.25,0.286,0.211,down,-1
Warren County-Ohio,Warren County,Ohio,39165,2.13,3.89,25.9,22.78,0.25,0.286,0.211,down,-1
Washington County-Ohio,Washington County,Ohio,39167,1.25,10.83,29.5,24.84,0.25,0.286,0.211,up,1
Wayne County-Ohio,Wayne County,Ohio,39169,1.69,9.69,27.2,26.93,0.25,0.286,0.211,down,-1
Williams County-Ohio,Williams County,Ohio,39171,2.25,10.38,29,25.38,0.25,0.286,0.211,down,-1
Wood County-Ohio,Wood County,Ohio,39173,1.79,7.7,29.1,33.24,0.25,0.286,0.211,down,-1
Wyandot County-Ohio,Wyandot County,Ohio,39175,1.67,7.28,25.8,27.8,0.25,0.286,0.211,up,1
Adair County-Oklahoma,Adair County,Oklahoma,40001,2.68,21.56,25.1,29.66,0.33,0.286,0.211,up,1
Alfalfa County-Oklahoma,Alfalfa County,Oklahoma,40003,0.79,9.27,21.6,23.99,0.25,0.267,0.211,up,1
Atoka County-Oklahoma,Atoka County,Oklahoma,40005,2.72,17.41,29.6,26.85,0.25,0.286,0.211,up,1
Beaver County-Oklahoma,Beaver County,Oklahoma,40007,0.52,5.53,19.4,20.97,0.25,0.267,0.211,down,-1
Beckham County-Oklahoma,Beckham County,Oklahoma,40009,1.41,9.52,22.2,36.1,0.25,0.267,0.211,up,1
Blaine County-Oklahoma,Blaine County,Oklahoma,40011,1.68,13.29,28.3,24.92,0.25,0.286,0.211,up,1
Bryan County-Oklahoma,Bryan County,Oklahoma,40013,5.21,13.55,30.4,35.37,0.25,0.286,0.211,up,1
Caddo County-Oklahoma,Caddo County,Oklahoma,40015,0.93,15.99,22.8,29.86,0.25,0.267,0.211,up,1
Canadian County-Oklahoma,Canadian County,Oklahoma,40017,3.45,5.23,25.1,23.07,0.25,0.286,0.211,up,1
Carter County-Oklahoma,Carter County,Oklahoma,40019,3.35,10.6,26.1,30.08,0.25,0.286,0.211,up,1
Cherokee County-Oklahoma,Cherokee County,Oklahoma,40021,3.32,15.3,30.7,33.15,0.25,0.286,0.211,up,1
Choctaw County-Oklahoma,Choctaw County,Oklahoma,40023,1.44,21.65,33.2,29.09,0.33,0.286,0.211,up,1
Cleveland County-Oklahoma,Cleveland County,Oklahoma,40027,3.95,8.06,29.3,33.64,0.25,0.286,0.211,up,1
Coal County-Oklahoma,Coal County,Oklahoma,40029,1.56,17.36,28,27.53,0.25,0.286,0.211,up,1
Comanche County-Oklahoma,Comanche County,Oklahoma,40031,2.05,13.94,27.2,44.76,0.25,0.286,0.222,down,-1
Craig County-Oklahoma,Craig County,Oklahoma,40035,2.92,14.34,28.4,24.49,0.25,0.286,0.211,up,1
Creek County-Oklahoma,Creek County,Oklahoma,40037,2.76,11.7,26.8,24.98,0.25,0.286,0.211,up,1
Delaware County-Oklahoma,Delaware County,Oklahoma,40041,1.19,15.24,28.9,24.37,0.25,0.286,0.211,up,1
Dewey County-Oklahoma,Dewey County,Oklahoma,40043,0.24,11.79,17.2,27.07,0.25,0.267,0.211,down,-1
Garfield County-Oklahoma,Garfield County,Oklahoma,40047,3.58,9.86,22.8,33.42,0.25,0.267,0.211,up,1
Grady County-Oklahoma,Grady County,Oklahoma,40051,2.77,9.43,25.3,24.14,0.25,0.286,0.211,up,1
Grant County-Oklahoma,Grant County,Oklahoma,40053,0.7,8.89,20.8,24.49,0.25,0.267,0.211,up,1
Greer County-Oklahoma,Greer County,Oklahoma,40055,0.15,9.49,24.1,33.99,0.25,0.267,0.211,down,-1
Harmon County-Oklahoma,Harmon County,Oklahoma,40057,1.13,16.08,25.8,30.75,0.25,0.286,0.211,up,1
Haskell County-Oklahoma,Haskell County,Oklahoma,40061,0.3,15.07,29.6,26.78,0.25,0.286,0.211,down,-1
Hughes County-Oklahoma,Hughes County,Oklahoma,40063,3.9,14.57,27,24.74,0.25,0.286,0.211,up,1
Jackson County-Oklahoma,Jackson County,Oklahoma,40065,0.9,13.9,26.7,41.3,0.25,0.286,0.222,down,-1
Jefferson County-Oklahoma,Jefferson County,Oklahoma,40067,0.93,16.51,26.1,28.37,0.25,0.286,0.211,up,1
Johnston County-Oklahoma,Johnston County,Oklahoma,40069,2.05,14.83,28.2,27.33,0.25,0.286,0.211,up,1
Kay County-Oklahoma,Kay County,Oklahoma,40071,2.13,13.6,25.4,31.06,0.25,0.286,0.211,down,-1
Kingfisher County-Oklahoma,Kingfisher County,Oklahoma,40073,0.15,6.02,23.3,23.64,0.25,0.267,0.211,down,-1
Latimer County-Oklahoma,Latimer County,Oklahoma,40077,0.89,15.09,25.9,31.49,0.25,0.286,0.211,down,-1
Le Flore County-Oklahoma,Le Flore County,Oklahoma,40079,1.24,17.32,28.6,26.66,0.25,0.286,0.211,down,-1
Lincoln County-Oklahoma,Lincoln County,Oklahoma,40081,1.39,12.08,27.9,22.76,0.25,0.286,0.211,down,-1
Logan County-Oklahoma,Logan County,Oklahoma,40083,3.34,8.53,24.2,20.92,0.25,0.267,0.211,up,1
Love County-Oklahoma,Love County,Oklahoma,40085,2.93,9.42,22.1,23.64,0.25,0.267,0.211,up,1
McClain County-Oklahoma,McClain County,Oklahoma,40087,2.62,7.06,26,19.79,0.25,0.286,0.211,down,-1
McCurtain County-Oklahoma,McCurtain County,Oklahoma,40089,1.58,20.71,28.3,31.04,0.33,0.286,0.211,down,-1
McIntosh County-Oklahoma,McIntosh County,Oklahoma,40091,0.09,15.8,28.7,21.72,0.25,0.286,0.211,down,-1
Major County-Oklahoma,Major County,Oklahoma,40093,1.15,10.59,19.8,25.5,0.25,0.267,0.211,down,-1
Marshall County-Oklahoma,Marshall County,Oklahoma,40095,2.07,12.9,24.8,23.5,0.25,0.267,0.211,up,1
Mayes County-Oklahoma,Mayes County,Oklahoma,40097,2.16,16.33,27,26.74,0.25,0.286,0.211,down,-1
Murray County-Oklahoma,Murray County,Oklahoma,40099,2.5,11.8,21.8,32.96,0.25,0.267,0.211,down,-1
Muskogee County-Oklahoma,Muskogee County,Oklahoma,40101,2.97,17.48,31.1,33.01,0.25,0.286,0.211,up,1
Noble County-Oklahoma,Noble County,Oklahoma,40103,0.47,9.58,31.2,24.78,0.25,0.286,0.211,up,1
Nowata County-Oklahoma,Nowata County,Oklahoma,40105,0.3,15.2,27.5,22.17,0.25,0.286,0.211,down,-1
Oklahoma County-Oklahoma,Oklahoma County,Oklahoma,40109,5.89,13.78,29.8,41.31,0.25,0.286,0.222,up,1
Okmulgee County-Oklahoma,Okmulgee County,Oklahoma,40111,2.01,15.61,27,30.66,0.25,0.286,0.211,up,1
Osage County-Oklahoma,Osage County,Oklahoma,40113,2.79,11.09,26.5,22.26,0.25,0.286,0.211,up,1
Ottawa County-Oklahoma,Ottawa County,Oklahoma,40115,2.08,17.83,29.5,30.08,0.25,0.286,0.211,up,1
Pawnee County-Oklahoma,Pawnee County,Oklahoma,40117,2.42,11.02,23.3,23.85,0.25,0.267,0.211,up,1
Payne County-Oklahoma,Payne County,Oklahoma,40119,1.87,14.21,38.6,49.77,0.25,0.286,0.222,up,1
Pittsburg County-Oklahoma,Pittsburg County,Oklahoma,40121,2.87,13.78,26.9,27.58,0.25,0.286,0.211,up,1
Pontotoc County-Oklahoma,Pontotoc County,Oklahoma,40123,2.82,13.18,28.4,35.89,0.25,0.286,0.211,up,1
Pottawatomie County-Oklahoma,Pottawatomie County,Oklahoma,40125,4.09,13.16,27.1,31.17,0.25,0.286,0.211,up,1
Pushmataha County-Oklahoma,Pushmataha County,Oklahoma,40127,0.88,17.46,29.6,25.67,0.25,0.286,0.211,down,-1
Rogers County-Oklahoma,Rogers County,Oklahoma,40131,2.79,6.98,26,21.1,0.25,0.286,0.211,down,-1
Seminole County-Oklahoma,Seminole County,Oklahoma,40133,2.76,15.64,25.8,27.5,0.25,0.286,0.211,down,-1
Sequoyah County-Oklahoma,Sequoyah County,Oklahoma,40135,2.72,19.87,31.1,28.52,0.25,0.286,0.211,up,1
Stephens County-Oklahoma,Stephens County,Oklahoma,40137,1.06,11.3,26.3,29.67,0.25,0.286,0.211,down,-1
Tillman County-Oklahoma,Tillman County,Oklahoma,40141,0.68,18.72,26.1,26.92,0.25,0.286,0.211,up,1
Tulsa County-Oklahoma,Tulsa County,Oklahoma,40143,6.95,12.26,28.5,40.35,0.25,0.286,0.222,down,-1
Wagoner County-Oklahoma,Wagoner County,Oklahoma,40145,3.46,8.06,26.7,20.27,0.25,0.286,0.211,down,-1
Washington County-Oklahoma,Washington County,Oklahoma,40147,1.96,10.86,27.1,27.66,0.25,0.286,0.211,down,-1
Washita County-Oklahoma,Washita County,Oklahoma,40149,0.92,11.45,18.2,28.04,0.25,0.267,0.211,down,-1
Woods County-Oklahoma,Woods County,Oklahoma,40151,0.24,9.78,21.3,30.79,0.25,0.267,0.211,up,1
Benton County-Oregon,Benton County,Oregon,41003,0.46,8.89,37.2,42.46,0.25,0.286,0.222,down,-1
Clackamas County-Oregon,Clackamas County,Oregon,41005,0.67,6.51,30.2,31.76,0.25,0.286,0.211,down,-1
Clatsop County-Oregon,Clatsop County,Oregon,41007,1.5,11.69,31.2,39.3,0.25,0.286,0.211,up,1
Columbia County-Oregon,Columbia County,Oregon,41009,2.13,8.37,31.2,26.6,0.25,0.286,0.211,up,1
Coos County-Oregon,Coos County,Oregon,41011,1.61,11.67,32.8,34.99,0.25,0.286,0.211,down,-1
Crook County-Oregon,Crook County,Oregon,41013,1.37,12.54,33.1,31.35,0.25,0.286,0.211,down,-1
Curry County-Oregon,Curry County,Oregon,41015,1.25,10.02,33.6,34.56,0.25,0.286,0.211,up,1
Deschutes County-Oregon,Deschutes County,Oregon,41017,0.71,10.48,32.3,35.3,0.25,0.286,0.211,down,-1
Douglas County-Oregon,Douglas County,Oregon,41019,1.26,13.88,32.1,32.59,0.25,0.286,0.211,down,-1
Hood River County-Oregon,Hood River County,Oregon,41027,0.49,8.98,30.5,35.12,0.25,0.286,0.211,down,-1
Jackson County-Oregon,Jackson County,Oregon,41029,1.35,13.56,35.7,38.02,0.25,0.286,0.211,down,-1
Jefferson County-Oregon,Jefferson County,Oregon,41031,1.34,14.67,25.8,33.23,0.25,0.286,0.211,down,-1
Josephine County-Oregon,Josephine County,Oregon,41033,1.36,14.03,36.9,33.62,0.25,0.286,0.211,down,-1
Klamath County-Oregon,Klamath County,Oregon,41035,1.33,14.21,32.1,35.17,0.25,0.286,0.211,down,-1
Lake County-Oregon,Lake County,Oregon,41037,1.44,12.53,29.9,40.05,0.25,0.286,0.222,up,1
Lane County-Oregon,Lane County,Oregon,41039,1.39,11.78,35,41.34,0.25,0.286,0.222,down,-1
Lincoln County-Oregon,Lincoln County,Oregon,41041,1.08,11.51,30.3,36.18,0.25,0.286,0.211,down,-1
Linn County-Oregon,Linn County,Oregon,41043,1.15,13.69,32.3,35.73,0.25,0.286,0.211,down,-1
Marion County-Oregon,Marion County,Oregon,41047,1.37,14.17,31.4,40.23,0.25,0.286,0.222,down,-1
Morrow County-Oregon,Morrow County,Oregon,41049,0.16,12.7,23.9,30.14,0.25,0.267,0.211,down,-1
Multnomah County-Oregon,Multnomah County,Oregon,41051,1.19,11.99,32.4,46.21,0.25,0.286,0.222,down,-1
Polk County-Oregon,Polk County,Oregon,41053,1.17,10.59,32.6,35.72,0.25,0.286,0.211,down,-1
Umatilla County-Oregon,Umatilla County,Oregon,41059,1.25,13.86,25.1,37.33,0.25,0.286,0.211,down,-1
Union County-Oregon,Union County,Oregon,41061,0.49,11.83,33.3,36.16,0.25,0.286,0.211,down,-1
Wallowa County-Oregon,Wallowa County,Oregon,41063,0.6,12.88,31.9,32.58,0.25,0.286,0.211,up,1
Wasco County-Oregon,Wasco County,Oregon,41065,0.91,11.44,36.7,35.46,0.25,0.286,0.211,down,-1
Washington County-Oregon,Washington County,Oregon,41067,0.81,8.59,30,39.6,0.25,0.286,0.211,up,1
Yamhill County-Oregon,Yamhill County,Oregon,41071,0.77,12.02,32.9,32.6,0.25,0.286,0.211,down,-1
Adams County-Pennsylvania,Adams County,Pennsylvania,42001,0.86,5.83,30.4,22.67,0.25,0.286,0.211,down,-1
Allegheny County-Pennsylvania,Allegheny County,Pennsylvania,42003,1.22,8.96,28.6,35.17,0.25,0.286,0.211,down,-1
Armstrong County-Pennsylvania,Armstrong County,Pennsylvania,42005,0.97,9.44,24.8,24.94,0.25,0.267,0.211,down,-1
Beaver County-Pennsylvania,Beaver County,Pennsylvania,42007,1.69,8.73,28.2,27.03,0.25,0.286,0.211,down,-1
Bedford County-Pennsylvania,Bedford County,Pennsylvania,42009,0.78,10.44,29.1,20.35,0.25,0.286,0.211,down,-1
Berks County-Pennsylvania,Berks County,Pennsylvania,42011,3.23,10.25,32,28.11,0.25,0.286,0.211,down,-1
Blair County-Pennsylvania,Blair County,Pennsylvania,42013,1.05,10,29.4,28.25,0.25,0.286,0.211,up,1
Bradford County-Pennsylvania,Bradford County,Pennsylvania,42015,1.29,9.08,28.4,25.41,0.25,0.286,0.211,down,-1
Bucks County-Pennsylvania,Bucks County,Pennsylvania,42017,0.88,4.22,30.7,23.58,0.25,0.286,0.211,down,-1
Butler County-Pennsylvania,Butler County,Pennsylvania,42019,1.09,6.09,28.9,23.2,0.25,0.286,0.211,down,-1
Cambria County-Pennsylvania,Cambria County,Pennsylvania,42021,1.9,10.29,28,26.15,0.25,0.286,0.211,down,-1
Cameron County-Pennsylvania,Cameron County,Pennsylvania,42023,0.16,8.03,27.7,29.72,0.25,0.286,0.211,down,-1
Carbon County-Pennsylvania,Carbon County,Pennsylvania,42025,1.75,7.18,30.8,21.72,0.25,0.286,0.211,down,-1
Centre County-Pennsylvania,Centre County,Pennsylvania,42027,0.35,6.46,34.4,39.48,0.25,0.286,0.211,down,-1
Chester County-Pennsylvania,Chester County,Pennsylvania,42029,0.91,4.36,29.8,24.86,0.25,0.286,0.211,down,-1
Clarion County-Pennsylvania,Clarion County,Pennsylvania,42031,0.68,9.91,31.4,30.75,0.25,0.286,0.211,up,1
Clearfield County-Pennsylvania,Clearfield County,Pennsylvania,42033,1.35,10.49,28.6,22.82,0.25,0.286,0.211,down,-1
Clinton County-Pennsylvania,Clinton County,Pennsylvania,42035,1.16,11.3,28.3,28.7,0.25,0.286,0.211,down,-1
Columbia County-Pennsylvania,Columbia County,Pennsylvania,42037,1.22,8.46,31.7,29.56,0.25,0.286,0.211,down,-1
Crawford County-Pennsylvania,Crawford County,Pennsylvania,42039,0.95,11.1,28.6,26.47,0.25,0.286,0.211,down,-1
Cumberland County-Pennsylvania,Cumberland County,Pennsylvania,42041,0.73,5.63,28.3,29.32,0.25,0.286,0.211,down,-1
Dauphin County-Pennsylvania,Dauphin County,Pennsylvania,42043,1.97,9.39,28.7,36.52,0.25,0.286,0.211,down,-1
Delaware County-Pennsylvania,Delaware County,Pennsylvania,42045,1.71,7.5,32.5,30.06,0.25,0.286,0.211,down,-1
Elk County-Pennsylvania,Elk County,Pennsylvania,42047,0.86,7.7,26,21.9,0.25,0.286,0.211,down,-1
Erie County-Pennsylvania,Erie County,Pennsylvania,42049,2.2,11.91,30.3,34.26,0.25,0.286,0.211,down,-1
Fayette County-Pennsylvania,Fayette County,Pennsylvania,42051,1.87,14.15,28.7,28.28,0.25,0.286,0.211,down,-1
Forest County-Pennsylvania,Forest County,Pennsylvania,42053,0.21,7.54,27.5,17.33,0.25,0.286,0.211,down,-1
Franklin County-Pennsylvania,Franklin County,Pennsylvania,42055,1.34,8.64,27.4,28.27,0.25,0.286,0.211,down,-1
Fulton County-Pennsylvania,Fulton County,Pennsylvania,42057,0.4,8.6,27,20.91,0.25,0.286,0.211,down,-1
Greene County-Pennsylvania,Greene County,Pennsylvania,42059,1.64,10.65,26.7,26.93,0.25,0.286,0.211,down,-1
Huntingdon County-Pennsylvania,Huntingdon County,Pennsylvania,42061,0.72,9.68,27.2,23.84,0.25,0.286,0.211,down,-1
Indiana County-Pennsylvania,Indiana County,Pennsylvania,42063,0.8,9.39,32.6,29.21,0.25,0.286,0.211,down,-1
Jefferson County-Pennsylvania,Jefferson County,Pennsylvania,42065,0.53,10.14,26.3,25.31,0.25,0.286,0.211,down,-1
Juniata County-Pennsylvania,Juniata County,Pennsylvania,42067,1.11,8.39,25.8,24.65,0.25,0.286,0.211,down,-1
Lackawanna County-Pennsylvania,Lackawanna County,Pennsylvania,42069,2,10.37,28.8,33.38,0.25,0.286,0.211,down,-1
Lancaster County-Pennsylvania,Lancaster County,Pennsylvania,42071,0.74,7.29,31,31.12,0.25,0.286,0.211,down,-1
Lawrence County-Pennsylvania,Lawrence County,Pennsylvania,42073,1.78,11.44,30.9,26.09,0.25,0.286,0.211,down,-1
Lebanon County-Pennsylvania,Lebanon County,Pennsylvania,42075,1.04,8.22,27.3,29.52,0.25,0.286,0.211,down,-1
Lehigh County-Pennsylvania,Lehigh County,Pennsylvania,42077,1.93,9.68,32.3,33.43,0.25,0.286,0.211,down,-1
Luzerne County-Pennsylvania,Luzerne County,Pennsylvania,42079,2.35,11.81,29,32.36,0.25,0.286,0.211,down,-1
Lycoming County-Pennsylvania,Lycoming County,Pennsylvania,42081,1.39,10.19,29.8,29.88,0.25,0.286,0.211,down,-1
McKean County-Pennsylvania,McKean County,Pennsylvania,42083,1.08,12.85,29.5,26.25,0.25,0.286,0.211,down,-1
Mercer County-Pennsylvania,Mercer County,Pennsylvania,42085,1.3,9.62,29,26.31,0.25,0.286,0.211,down,-1
Mifflin County-Pennsylvania,Mifflin County,Pennsylvania,42087,1.25,10.88,26.7,29.58,0.25,0.286,0.211,down,-1
Monroe County-Pennsylvania,Monroe County,Pennsylvania,42089,1.82,9.39,34.3,21.64,0.25,0.286,0.211,down,-1
Montgomery County-Pennsylvania,Montgomery County,Pennsylvania,42091,0.96,4.29,29.6,27.44,0.25,0.286,0.211,down,-1
Montour County-Pennsylvania,Montour County,Pennsylvania,42093,0.57,5.93,26.2,27.56,0.25,0.286,0.211,down,-1
Northampton County-Pennsylvania,Northampton County,Pennsylvania,42095,1.4,6.78,31.9,28.21,0.25,0.286,0.211,down,-1
Northumberland County-Pennsylvania,Northumberland County,Pennsylvania,42097,1.4,9.43,27,28.79,0.25,0.286,0.211,down,-1
Perry County-Pennsylvania,Perry County,Pennsylvania,42099,2.32,6.19,25.1,21.18,0.25,0.286,0.211,down,-1
Philadelphia County-Pennsylvania,Philadelphia County,Pennsylvania,42101,3.48,21.04,34.5,47.36,0.33,0.286,0.222,down,-1
Pike County-Pennsylvania,Pike County,Pennsylvania,42103,2.14,7.1,37.1,15.94,0.25,0.286,0.211,up,1
Potter County-Pennsylvania,Potter County,Pennsylvania,42105,0.65,11.67,30.5,22.93,0.25,0.286,0.211,down,-1
Schuylkill County-Pennsylvania,Schuylkill County,Pennsylvania,42107,1.56,9.11,26.6,25.08,0.25,0.286,0.211,down,-1
Snyder County-Pennsylvania,Snyder County,Pennsylvania,42109,0.94,7.99,26.8,25.38,0.25,0.286,0.211,up,1
Somerset County-Pennsylvania,Somerset County,Pennsylvania,42111,1.06,8.98,26.9,21.37,0.25,0.286,0.211,down,-1
Sullivan County-Pennsylvania,Sullivan County,Pennsylvania,42113,0.49,5.67,24.7,16.75,0.25,0.267,0.211,down,-1
Susquehanna County-Pennsylvania,Susquehanna County,Pennsylvania,42115,1.2,9.02,28.8,23.25,0.25,0.286,0.211,up,1
Tioga County-Pennsylvania,Tioga County,Pennsylvania,42117,0.84,9.48,27.9,25.68,0.25,0.286,0.211,down,-1
Union County-Pennsylvania,Union County,Pennsylvania,42119,0.5,9.44,28.2,28.47,0.25,0.286,0.211,up,1
Venango County-Pennsylvania,Venango County,Pennsylvania,42121,1.45,10.56,28.5,23.71,0.25,0.286,0.211,down,-1
Warren County-Pennsylvania,Warren County,Pennsylvania,42123,0.51,8.45,27.1,23.37,0.25,0.286,0.211,down,-1
Washington County-Pennsylvania,Washington County,Pennsylvania,42125,2.21,7.2,26.2,24.21,0.25,0.286,0.211,down,-1
Wayne County-Pennsylvania,Wayne County,Pennsylvania,42127,1.46,7.93,34.2,19.81,0.25,0.286,0.211,down,-1
Westmoreland County-Pennsylvania,Westmoreland County,Pennsylvania,42129,1.32,6.9,27,23.35,0.25,0.286,0.211,down,-1
Wyoming County-Pennsylvania,Wyoming County,Pennsylvania,42131,1.1,7.67,28.9,22.11,0.25,0.286,0.211,down,-1
York County-Pennsylvania,York County,Pennsylvania,42133,1.27,7.83,30.3,25.77,0.25,0.286,0.211,down,-1
Kent County-Rhode Island,Kent County,Rhode Island,44003,3.07,5.26,30,29.73,0.25,0.286,0.211,down,-1
Newport County-Rhode Island,Newport County,Rhode Island,44005,1.52,6.69,29.5,38.1,0.25,0.286,0.211,down,-1
Providence County-Rhode Island,Providence County,Rhode Island,44007,3.42,13.43,30.8,46.61,0.25,0.286,0.222,up,1
Washington County-Rhode Island,Washington County,Rhode Island,44009,1.59,5.49,30.5,26.92,0.25,0.286,0.211,down,-1
Adams County-Colorado,Adams County,Colorado,8001,4.4,10.32,31,35.49,0.25,0.286,0.211,down,-1
Alamosa County-Colorado,Alamosa County,Colorado,8003,0.49,18.3,33.2,42.92,0.25,0.286,0.222,up,1
Arapahoe County-Colorado,Arapahoe County,Colorado,8005,4.36,8.1,31.5,37.85,0.25,0.286,0.211,up,1
Archuleta County-Colorado,Archuleta County,Colorado,8007,1.38,9.61,31.4,28.25,0.25,0.286,0.211,up,1
Baca County-Colorado,Baca County,Colorado,8009,0.4,16.94,27.5,27.1,0.25,0.286,0.211,up,1
Bent County-Colorado,Bent County,Colorado,8011,1.08,20.66,33.7,29.36,0.33,0.286,0.211,up,1
Chaffee County-Colorado,Chaffee County,Colorado,8015,0.75,5.93,29.5,24.46,0.25,0.286,0.211,up,1
Clear Creek County-Colorado,Clear Creek County,Colorado,8019,2.35,5.46,27.4,21.34,0.25,0.286,0.211,up,1
Conejos County-Colorado,Conejos County,Colorado,8021,0.5,13.89,29.7,20.62,0.25,0.286,0.211,up,1
Crowley County-Colorado,Crowley County,Colorado,8025,1.73,23.46,31.6,19.5,0.33,0.286,0.211,up,1
Custer County-Colorado,Custer County,Colorado,8027,1.15,12.65,33.8,20.29,0.25,0.286,0.211,up,1
Delta County-Colorado,Delta County,Colorado,8029,1.49,11.75,32.4,28.72,0.25,0.286,0.211,down,-1
Denver County-Colorado,Denver County,Colorado,8031,2.29,12.84,29.5,50.59,0.25,0.286,0.222,down,-1
Douglas County-Colorado,Douglas County,Colorado,8035,2.11,3.06,26.4,20.57,0.25,0.286,0.211,up,1
Elbert County-Colorado,Elbert County,Colorado,8039,0.93,4.55,28.3,11.3,0.25,0.286,0.211,up,1
El Paso County-Colorado,El Paso County,Colorado,8041,3.72,8.41,30.4,37.48,0.25,0.286,0.211,down,-1
Fremont County-Colorado,Fremont County,Colorado,8043,2.79,14.09,29.6,29.12,0.25,0.286,0.211,up,1
Garfield County-Colorado,Garfield County,Colorado,8045,1.4,8.34,31.2,35.36,0.25,0.286,0.211,down,-1
Gilpin County-Colorado,Gilpin County,Colorado,8047,1.81,5,27.4,23.25,0.25,0.286,0.211,up,1
Gunnison County-Colorado,Gunnison County,Colorado,8051,0.41,8.84,32.6,40.69,0.25,0.286,0.222,down,-1
Hinsdale County-Colorado,Hinsdale County,Colorado,8053,2.54,3.23,23.3,23.93,0.25,0.267,0.211,up,1
Huerfano County-Colorado,Huerfano County,Colorado,8055,0.78,12.85,38.6,27.02,0.25,0.286,0.211,up,1
Jefferson County-Colorado,Jefferson County,Colorado,8059,2.38,5.49,29.6,30.14,0.25,0.286,0.211,down,-1
Kiowa County-Colorado,Kiowa County,Colorado,8061,0.49,5.61,19.4,24.19,0.25,0.267,0.211,up,1
Kit Carson County-Colorado,Kit Carson County,Colorado,8063,0.95,11.75,28.1,31.9,0.25,0.286,0.211,up,1
Lake County-Colorado,Lake County,Colorado,8065,0.7,6.6,26.6,43.47,0.25,0.286,0.222,down,-1
La Plata County-Colorado,La Plata County,Colorado,8067,0.37,5.39,30.2,33,0.25,0.286,0.211,up,1
Larimer County-Colorado,Larimer County,Colorado,8069,0.79,6.44,34,35.86,0.25,0.286,0.211,down,-1
Las Animas County-Colorado,Las Animas County,Colorado,8071,0.65,8.46,29.9,31.2,0.25,0.286,0.211,down,-1
Lincoln County-Colorado,Lincoln County,Colorado,8073,1.13,11.3,30.3,34.23,0.25,0.286,0.211,up,1
Logan County-Colorado,Logan County,Colorado,8075,1.69,11.79,28.6,33.83,0.25,0.286,0.211,up,1
